"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"06/23/2020","AQS","060290010","1","11.6","ug/m3 LC","48","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"06/26/2020","AQS","060290010","1","9.7","ug/m3 LC","40","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"06/29/2020","AQS","060290010","1","8.9","ug/m3 LC","37","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"07/02/2020","AQS","060290010","1","8.5","ug/m3 LC","35","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"07/05/2020","AQS","060290010","1","25.1","ug/m3 LC","78","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"07/08/2020","AQS","060290010","1","12.1","ug/m3 LC","51","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"07/11/2020","AQS","060290010","1","14.7","ug/m3 LC","56","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"07/14/2020","AQS","060290010","1","6.1","ug/m3 LC","25","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"07/17/2020","AQS","060290010","1","11","ug/m3 LC","46","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"07/20/2020","AQS","060290010","1","11.2","ug/m3 LC","47","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"07/23/2020","AQS","060290010","1","7.8","ug/m3 LC","33","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"07/26/2020","AQS","060290010","1","10.2","ug/m3 LC","43","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"08/01/2020","AQS","060290010","1","12.2","ug/m3 LC","51","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"08/04/2020","AQS","060290010","1","10.2","ug/m3 LC","43","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"08/07/2020","AQS","060290010","1","11.1","ug/m3 LC","46","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"08/12/2020","AQS","060290010","1","11.2","ug/m3 LC","47","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"08/13/2020","AQS","060290010","1","14","ug/m3 LC","55","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"08/16/2020","AQS","060290010","1","15.5","ug/m3 LC","58","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"08/19/2020","AQS","060290010","1","50.2","ug/m3 LC","137","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"08/22/2020","AQS","060290010","1","150.2","ug/m3 LC","200","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"08/25/2020","AQS","060290010","1","24","ug/m3 LC","76","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"08/28/2020","AQS","060290010","1","19.4","ug/m3 LC","66","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"08/31/2020","AQS","060290010","1","32.4","ug/m3 LC","94","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"09/03/2020","AQS","060290010","1","33.9","ug/m3 LC","97","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"09/06/2020","AQS","060290010","1","37.8","ug/m3 LC","107","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"09/09/2020","AQS","060290010","1","20.7","ug/m3 LC","69","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"09/12/2020","AQS","060290010","1","35.2","ug/m3 LC","100","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"09/15/2020","AQS","060290010","1","81.5","ug/m3 LC","164","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"09/18/2020","AQS","060290010","1","34.4","ug/m3 LC","98","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"09/21/2020","AQS","060290010","1","27.3","ug/m3 LC","83","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"09/24/2020","AQS","060290010","1","10.2","ug/m3 LC","43","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"09/27/2020","AQS","060290010","1","20","ug/m3 LC","68","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"09/30/2020","AQS","060290010","1","25.5","ug/m3 LC","79","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"10/03/2020","AQS","060290010","1","76.9","ug/m3 LC","162","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"10/06/2020","AQS","060290010","1","44.3","ug/m3 LC","123","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"10/09/2020","AQS","060290010","1","20.1","ug/m3 LC","68","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"10/12/2020","AQS","060290010","1","13.6","ug/m3 LC","54","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"10/15/2020","AQS","060290010","1","25.3","ug/m3 LC","79","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"10/21/2020","AQS","060290010","1","23.7","ug/m3 LC","75","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"11/02/2020","AQS","060290010","1","34.6","ug/m3 LC","98","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"11/05/2020","AQS","060290010","1","43.7","ug/m3 LC","121","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"11/08/2020","AQS","060290010","1","5.7","ug/m3 LC","24","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"11/11/2020","AQS","060290010","1","29.4","ug/m3 LC","87","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
"11/14/2020","AQS","060290010","1","32.9","ug/m3 LC","95","Bakersfield-Golden/M St","1","100.0000","88101","PM2.5 - Local Conditions","12540","Bakersfield, CA","06","California","029","Kern","35.385574","-119.015009"
